hit_x,hit_y,hit_z,theta,phi,weight,lambda
-0.079417,0.045176,0.010000,0.065925,-0.415643,1.000000,4.891602
0.087875,0.040251,0.010000,0.072253,-2.421513,1.000000,5.057476
0.075553,-0.119768,0.010000,0.095620,2.167381,1.000000,5.114318
0.040818,-0.028455,0.010000,0.033128,2.459602,1.000000,5.172041
0.001886,0.004537,0.010000,0.036471,-1.896294,1.000000,5.185147
0.039861,-0.039955,0.010000,0.038139,2.567946,1.000000,5.163073
0.069353,0.081289,0.010000,0.063883,-2.187842,1.000000,5.246117
0.000074,0.069217,0.010000,0.029530,-1.986002,1.000000,4.835697
-0.010668,-0.077808,0.010000,0.068972,1.649742,1.000000,5.130476
0.109922,-0.031215,0.010000,0.092163,2.737683,1.000000,5.074941
-0.026951,0.062961,0.010000,0.050428,-1.374810,1.000000,4.796251
-0.068342,-0.112679,0.010000,0.068428,0.906885,1.000000,5.034690
0.085523,-0.019914,0.010000,0.052413,2.704784,1.000000,5.188443
-0.028600,0.036022,0.010000,0.022501,-0.653935,1.000000,4.969283
0.104326,0.090794,0.010000,0.111323,-2.293023,1.000000,5.014399
-0.022424,0.007682,0.010000,0.028969,-1.493743,1.000000,5.070866
-0.028054,0.090831,0.010000,0.046821,-0.817677,1.000000,5.173747
0.009732,-0.118239,0.010000,0.109420,1.540058,1.000000,5.063314
-0.011356,-0.034189,0.010000,0.015545,-0.234253,1.000000,4.863327
-0.076644,-0.067608,0.010000,0.066928,0.285148,1.000000,4.858558
0.071159,-0.042205,0.010000,0.071522,2.186115,1.000000,5.200895
0.060371,0.022461,0.010000,0.055629,-2.540547,1.000000,4.781717
-0.006330,0.056359,0.010000,0.005237,-2.008237,1.000000,5.129194
0.101609,-0.024637,0.010000,0.072911,2.833447,1.000000,4.875992
0.017484,-0.103168,0.010000,0.092823,1.553867,1.000000,4.970826
-0.032348,-0.075945,0.010000,0.029978,1.167922,1.000000,4.863429
0.050872,-0.074715,0.010000,0.059594,2.158522,1.000000,4.846864
0.075210,-0.079853,0.010000,0.068575,2.632608,1.000000,5.186843
0.081255,-0.029421,0.010000,0.048473,2.638851,1.000000,4.805176
0.080176,-0.028112,0.010000,0.053747,-2.951556,1.000000,5.166712
0.117845,0.103704,0.010000,0.093158,-2.471433,1.000000,4.801246
-0.083210,-0.025925,0.010000,0.073705,0.468312,1.000000,5.008756
0.033667,-0.112744,0.010000,0.076232,1.942195,1.000000,5.092176
0.099915,-0.013120,0.010000,0.059415,2.855619,1.000000,5.168579
-0.001849,-0.038815,0.010000,0.053084,1.632799,1.000000,5.135542
0.100773,-0.042366,0.010000,0.079857,3.108410,1.000000,5.160958
0.013496,-0.022913,0.010000,0.021262,-2.355258,1.000000,5.135467
-0.016940,0.085577,0.010000,0.035223,-0.880270,1.000000,5.172830
0.067509,0.022316,0.010000,0.052946,-2.436341,1.000000,4.967636
-0.121796,-0.056691,0.010000,0.090342,0.075830,1.000000,5.056306
-0.019321,-0.040308,0.010000,0.057254,1.103326,1.000000,4.820258
-0.100341,0.090856,0.010000,0.086413,-0.505088,1.000000,4.996430
0.121670,0.082821,0.010000,0.118712,-2.339897,1.000000,4.872583
-0.119047,-0.085754,0.010000,0.096765,0.290879,1.000000,4.998056
-0.091472,-0.121385,0.010000,0.099440,0.865877,1.000000,5.196416
0.121980,-0.067031,0.010000,0.106426,2.370708,1.000000,5.154324
0.032737,0.058402,0.010000,0.027071,-2.435604,1.000000,4.793281
-0.074178,0.115216,0.010000,0.084533,-0.859335,1.000000,5.231210
0.076431,-0.084203,0.010000,0.084687,2.135133,1.000000,4.806609
-0.055688,0.083400,0.010000,0.083907,-1.234353,1.000000,4.816272
-0.045554,-0.047055,0.010000,0.032747,0.690327,1.000000,5.223655
-0.051458,0.095995,0.010000,0.083363,-1.059461,1.000000,4.806523
0.093500,0.065053,0.010000,0.079069,-2.564098,1.000000,4.916500
0.024951,-0.037332,0.010000,0.015472,2.029920,1.000000,5.176514
-0.120199,-0.116283,0.010000,0.136631,0.881048,1.000000,5.144691
0.120314,0.113007,0.010000,0.121161,-2.232757,1.000000,4.754782
0.023468,-0.086368,0.010000,0.071425,1.841356,1.000000,4.775470
-0.071433,0.058684,0.010000,0.065502,-0.736753,1.000000,4.864130
0.004899,-0.022423,0.010000,0.005083,-2.824767,1.000000,4.946938
-0.025153,-0.095148,0.010000,0.059507,1.425395,1.000000,5.125213
0.012680,0.029521,0.010000,0.009539,-3.033168,1.000000,5.061802
0.062090,-0.036977,0.010000,0.032479,-3.118306,1.000000,5.143273
-0.043192,-0.088809,0.010000,0.065504,1.190484,1.000000,5.234703
-0.079855,0.121604,0.010000,0.110735,-1.026127,1.000000,4.870956
-0.006320,0.094271,0.010000,0.045840,-1.330541,1.000000,5.157149
0.062841,-0.117765,0.010000,0.059043,2.197648,1.000000,4.907840
0.062481,-0.100871,0.010000,0.085915,2.158196,1.000000,5.169720
-0.050185,-0.089762,0.010000,0.064896,0.798929,1.000000,4.876039
-0.120711,-0.072083,0.010000,0.083642,0.235154,1.000000,5.225745
-0.106615,0.118067,0.010000,0.118335,-0.959534,1.000000,4.922455
-0.122627,0.065216,0.010000,0.102214,-0.370663,1.000000,5.076890
-0.001805,0.100172,0.010000,0.096022,-1.451996,1.000000,4.871258
-0.078526,0.077886,0.010000,0.073366,-0.908671,1.000000,4.782244
-0.011939,-0.031002,0.010000,0.005619,0.927750,1.000000,5.122719
0.079578,0.024335,0.010000,0.057878,-3.001415,1.000000,5.195251
0.045070,0.046831,0.010000,0.028650,-2.616215,1.000000,5.148786
-0.012590,0.100950,0.010000,0.092564,-1.339905,1.000000,5.023773
-0.076534,0.067661,0.010000,0.079750,-0.837032,1.000000,4.858243
0.051550,0.124929,0.010000,0.091323,-1.976343,1.000000,4.958451
-0.039327,-0.099188,0.010000,0.079388,1.322538,1.000000,5.065382
0.107660,-0.046860,0.010000,0.066102,2.961893,1.000000,4.806101
0.067484,0.115260,0.010000,0.117258,-2.086580,1.000000,5.073794
-0.019448,-0.019847,0.010000,0.018898,-1.537319,1.000000,5.142698
-0.056079,-0.082962,0.010000,0.052227,0.510728,1.000000,5.131517
0.006691,0.023922,0.010000,0.009063,-1.662158,1.000000,4.834459
0.030406,0.033317,0.010000,0.030102,-2.695553,1.000000,5.213544
-0.072283,-0.053392,0.010000,0.052586,0.409737,1.000000,4.916279
0.036236,0.078900,0.010000,0.072924,-1.943421,1.000000,4.761430
-0.066296,0.098399,0.010000,0.068021,-1.021613,1.000000,5.058606
-0.016200,-0.057005,0.010000,0.045741,1.078657,1.000000,4.984322
-0.115107,-0.042558,0.010000,0.082764,0.040851,1.000000,5.120168
-0.026030,-0.003029,0.010000,0.019794,-1.034210,1.000000,5.175108
0.022996,0.043452,0.010000,0.049026,-1.801010,1.000000,5.242174
-0.027748,0.113420,0.010000,0.087897,-1.367411,1.000000,4.875325
-0.020716,0.097294,0.010000,0.079610,-1.445875,1.000000,5.124423
-0.068180,0.057520,0.010000,0.057393,-0.248724,1.000000,5.166409
0.067180,0.002541,0.010000,0.061042,2.810142,1.000000,4.930569
-0.028775,-0.054903,0.010000,0.063433,1.200861,1.000000,4.995792
0.097062,0.031633,0.010000,0.076436,-2.404936,1.000000,4.803441
-0.083360,-0.048128,0.010000,0.063197,0.344297,1.000000,4.847209
0.103226,-0.108721,0.010000,0.125111,2.215252,1.000000,4.767973
-0.083288,0.012683,0.010000,0.053353,-0.046182,1.000000,5.090998
0.087113,0.121114,0.010000,0.088519,-2.486163,1.000000,5.248239
-0.075782,-0.058474,0.010000,0.056280,0.393044,1.000000,5.062785
-0.079975,-0.043389,0.010000,0.054911,0.043687,1.000000,5.243496
0.025425,0.060495,0.010000,0.051538,-1.843881,1.000000,5.238978
-0.009336,-0.111264,0.010000,0.106507,1.631375,1.000000,4.952659
0.005920,0.066954,0.010000,0.061772,-1.648369,1.000000,5.199653
-0.012526,-0.004910,0.010000,0.023635,1.781736,1.000000,4.755723
-0.114823,0.052434,0.010000,0.085085,-0.540148,1.000000,5.168351
0.053170,-0.032708,0.010000,0.029432,-3.110872,1.000000,4.920986
0.037285,0.025097,0.010000,0.015259,2.990708,1.000000,5.068356
0.055310,0.048464,0.010000,0.051197,-2.055168,1.000000,4.882186
0.033660,0.069817,0.010000,0.059987,-1.819146,1.000000,5.228024
0.091938,-0.012087,0.010000,0.074628,2.800174,1.000000,5.054776
0.071706,0.026268,0.010000,0.072502,-2.421637,1.000000,4.977607
0.063461,0.023718,0.010000,0.050608,-2.234030,1.000000,4.932611
0.037799,-0.106550,0.010000,0.075987,1.879938,1.000000,5.041257
-0.067060,0.023473,0.010000,0.045259,-0.419342,1.000000,4.953230
0.042906,0.046803,0.010000,0.046890,-2.676876,1.000000,5.095608
-0.088016,-0.064585,0.010000,0.097665,0.803010,1.000000,4.832948
-0.075917,-0.044010,0.010000,0.077874,0.656309,1.000000,4.950303
-0.049876,-0.029621,0.010000,0.051236,1.121377,1.000000,5.041334
0.123750,-0.091023,0.010000,0.091959,2.729660,1.000000,4.880208
0.058882,0.048319,0.010000,0.066943,-2.474457,1.000000,5.154525
-0.056468,-0.050725,0.010000,0.049164,0.705674,1.000000,4.791131
-0.066164,-0.050299,0.010000,0.051798,0.198908,1.000000,5.237296
-0.079557,0.103783,0.010000,0.063639,-0.811139,1.000000,4.966737
0.096846,0.052618,0.010000,0.071246,-2.983392,1.000000,4.756402
-0.014642,0.042051,0.010000,0.051318,-1.144035,1.000000,4.774221
-0.115152,-0.078353,0.010000,0.083669,0.439174,1.000000,5.183218
0.041319,0.113771,0.010000,0.110096,-1.766193,1.000000,5.111264
-0.106032,0.051593,0.010000,0.079793,-0.245270,1.000000,5.164281
0.018727,0.120486,0.010000,0.058208,-2.020510,1.000000,4.995124
-0.083862,0.122503,0.010000,0.107440,-0.947169,1.000000,4.978730
-0.013593,-0.018373,0.010000,0.044670,1.153516,1.000000,4.940387
0.070100,0.034805,0.010000,0.071210,-2.333130,1.000000,5.002588
0.077459,-0.060836,0.010000,0.069405,2.208894,1.000000,4.822192
0.062651,0.054345,0.010000,0.048858,-3.064678,1.000000,5.182781
-0.071962,0.016841,0.010000,0.054762,0.019057,1.000000,4.892794
0.094030,-0.015920,0.010000,0.060074,2.709191,1.000000,5.130263
0.041612,-0.020698,0.010000,0.045785,2.551399,1.000000,5.172875
-0.067800,-0.033192,0.010000,0.055847,0.897186,1.000000,5.123140
-0.059316,0.089469,0.010000,0.056636,-0.630759,1.000000,4.804479
-0.092274,0.018598,0.010000,0.049329,0.088209,1.000000,4.918816
-0.042863,0.039083,0.010000,0.049094,-0.543321,1.000000,5.195312
-0.091484,-0.040688,0.010000,0.083389,0.507918,1.000000,5.095509
-0.117456,-0.094447,0.010000,0.126509,0.863460,1.000000,4.843149
-0.104892,0.029643,0.010000,0.068296,-0.430600,1.000000,4.894500
0.070026,-0.119265,0.010000,0.122224,2.008513,1.000000,5.144115
0.111825,-0.084790,0.010000,0.089064,2.464118,1.000000,5.171362
0.029817,-0.044039,0.010000,0.059186,2.049599,1.000000,5.187837
-0.076959,-0.042038,0.010000,0.058854,0.788660,1.000000,4.767580
-0.051381,0.010189,0.010000,0.028366,0.530067,1.000000,5.034988
0.122115,0.036483,0.010000,0.092484,-3.089606,1.000000,5.083799
0.008558,-0.022302,0.010000,0.037665,1.971971,1.000000,4.796033
0.113655,0.075914,0.010000,0.106872,-2.473046,1.000000,5.171777
-0.033997,-0.103475,0.010000,0.057088,1.042759,1.000000,5.111373
0.117394,-0.027215,0.010000,0.080729,-3.075015,1.000000,5.108095
0.066821,0.123889,0.010000,0.117354,-1.912089,1.000000,5.041586
-0.103335,-0.066676,0.010000,0.081595,0.238394,1.000000,4.999158
0.108999,0.090520,0.010000,0.112572,-2.247609,1.000000,5.059627
-0.077290,0.002192,0.010000,0.062160,0.146259,1.000000,4.994473
0.099969,-0.009824,0.010000,0.060691,2.974711,1.000000,5.141775
-0.001339,-0.029248,0.010000,0.038892,1.588021,1.000000,5.025609
-0.029466,-0.092371,0.010000,0.036407,1.074878,1.000000,4.829167
0.052560,0.048308,0.010000,0.047966,-3.030730,1.000000,4.858796
0.116340,0.061844,0.010000,0.104872,-2.396534,1.000000,5.238959
-0.043957,-0.086744,0.010000,0.062172,0.914275,1.000000,5.033004
-0.105052,0.103499,0.010000,0.091070,-0.872636,1.000000,4.793314
0.034112,0.089786,0.010000,0.048389,-2.123753,1.000000,4.954729
-0.042902,0.020363,0.010000,0.037499,-0.323386,1.000000,5.061550
0.083741,-0.074563,0.010000,0.091677,2.266381,1.000000,4.934685
-0.114803,0.093267,0.010000,0.095487,-0.769841,1.000000,4.794972
-0.108490,0.084247,0.010000,0.077018,-0.515808,1.000000,4.777814
0.102525,0.052898,0.010000,0.102982,-2.441238,1.000000,5.017624
-0.118789,0.084846,0.010000,0.103941,-0.612860,1.000000,4.925354
0.118923,0.005443,0.010000,0.080824,2.990234,1.000000,4.894308
0.109715,0.077411,0.010000,0.088200,-2.537113,1.000000,5.104392
-0.025845,-0.015958,0.010000,0.031226,0.375269,1.000000,5.051018
-0.018271,0.008956,0.010000,0.029715,-0.662265,1.000000,4.886238
-0.109185,-0.018674,0.010000,0.079448,0.119628,1.000000,4.933477
0.052806,0.020619,0.010000,0.045076,3.011977,1.000000,5.105777
-0.108484,0.008951,0.010000,0.073796,0.266354,1.000000,4.885920
-0.005914,0.018657,0.010000,0.026819,-1.839755,1.000000,4.765369
0.061991,-0.066797,0.010000,0.059862,2.365338,1.000000,5.043027
0.076572,0.062413,0.010000,0.074229,-2.254406,1.000000,5.017494
0.054075,0.088780,0.010000,0.062906,-2.275497,1.000000,5.177941
0.039589,0.011003,0.010000,0.040989,-1.942127,1.000000,5.086672
-0.096692,-0.064271,0.010000,0.072016,0.353417,1.000000,5.102881
0.005656,-0.062223,0.010000,0.059855,1.628080,1.000000,4.820220
0.066006,-0.072481,0.010000,0.081709,2.096676,1.000000,4.797078
-0.071707,0.035182,0.010000,0.063626,-0.537120,1.000000,4.825892
-0.043959,0.035452,0.010000,0.039533,0.025773,1.000000,4.750338
-0.047560,-0.068315,0.010000,0.071751,0.961724,1.000000,4.789742
0.044619,0.094779,0.010000,0.093419,-1.979235,1.000000,4.770125
-0.042833,0.048404,0.010000,0.064288,-1.274498,1.000000,4.818260
0.008042,-0.052569,0.010000,0.008827,0.630978,1.000000,5.080049
-0.072849,-0.071058,0.010000,0.059748,0.556260,1.000000,4.927324
-0.049311,-0.022016,0.010000,0.032395,-0.174057,1.000000,4.958354
0.108560,0.095958,0.010000,0.112905,-2.238531,1.000000,4.781755
0.057579,-0.095864,0.010000,0.100970,1.965873,1.000000,5.154577
0.080037,0.009645,0.010000,0.057406,2.978051,1.000000,5.098649
0.033934,0.101687,0.010000,0.097388,-1.802845,1.000000,4.961239
-0.103712,-0.005730,0.010000,0.086071,-0.315835,1.000000,4.926242
0.001885,-0.016889,0.010000,0.003403,-2.625355,1.000000,5.080194
-0.087460,-0.117569,0.010000,0.107039,0.913005,1.000000,4.921665
-0.003028,0.114703,0.010000,0.084419,-1.623354,1.000000,5.081637
0.104058,0.030504,0.010000,0.073404,3.132205,1.000000,4.857614
0.013345,-0.107429,0.010000,0.044948,1.743244,1.000000,5.194287
0.097454,-0.080120,0.010000,0.071734,2.620135,1.000000,4.818680
0.021075,0.028985,0.010000,0.034818,-2.347329,1.000000,5.194204
-0.043963,-0.052301,0.010000,0.056088,0.745466,1.000000,5.063666
-0.093639,0.106157,0.010000,0.096054,-0.860890,1.000000,4.969727
0.069298,0.053010,0.010000,0.073998,-2.284947,1.000000,5.230518
-0.076780,-0.085217,0.010000,0.090093,0.849074,1.000000,5.189067
0.102987,-0.044999,0.010000,0.081431,2.388463,1.000000,5.057773
0.017490,-0.035050,0.010000,0.057102,1.924335,1.000000,4.833329
0.021966,0.015579,0.010000,0.020869,1.842613,1.000000,5.224346
-0.071346,0.026163,0.010000,0.048595,-0.311920,1.000000,5.165689
-0.025029,-0.080107,0.010000,0.051592,1.129954,1.000000,5.143928
-0.026498,-0.015747,0.010000,0.034991,-0.544252,1.000000,5.089462
-0.117248,-0.013315,0.010000,0.084531,0.224375,1.000000,4.908750
0.102558,0.055807,0.010000,0.066280,-2.888249,1.000000,5.247997
0.116525,0.062098,0.010000,0.098432,-2.582895,1.000000,4.970402
0.103876,0.091187,0.010000,0.075779,-2.759529,1.000000,4.977655
-0.066902,-0.034978,0.010000,0.037966,0.268842,1.000000,5.189545
0.107218,-0.029207,0.010000,0.087072,2.640418,1.000000,4.963536
-0.107116,0.045316,0.010000,0.090240,-0.382143,1.000000,5.024995
-0.042249,0.027457,0.010000,0.031848,-0.867640,1.000000,4.853068
0.063373,-0.124861,0.010000,0.101097,2.003417,1.000000,5.074928
0.123964,-0.045400,0.010000,0.107593,2.577981,1.000000,5.067020
0.031263,0.070571,0.010000,0.080599,-1.766206,1.000000,4.752484
-0.002669,-0.033656,0.010000,0.043298,1.628779,1.000000,5.241631
0.068076,0.026129,0.010000,0.057473,2.978962,1.000000,4.903787
-0.086591,-0.119059,0.010000,0.092711,0.883317,1.000000,5.110813
0.079303,-0.043841,0.010000,0.048042,3.051900,1.000000,5.169586
0.117240,0.116403,0.010000,0.101604,-2.604474,1.000000,5.029413
0.057695,0.088581,0.010000,0.090759,-1.919535,1.000000,5.182167
0.025103,-0.086848,0.010000,0.033467,2.278122,1.000000,5.067905
-0.041934,-0.120436,0.010000,0.110951,1.377900,1.000000,4.868642
-0.104980,-0.051280,0.010000,0.064145,0.190026,1.000000,5.160104
-0.084446,-0.048126,0.010000,0.074282,0.895464,1.000000,4.853788
-0.095202,0.071814,0.010000,0.076427,-0.313976,1.000000,5.164824
-0.016093,-0.090189,0.010000,0.065651,1.267172,1.000000,4.786644
0.078701,-0.016190,0.010000,0.050424,-2.869850,1.000000,4.851550
-0.050741,-0.072603,0.010000,0.087297,1.057722,1.000000,5.157206
0.099712,-0.050895,0.010000,0.082455,2.575966,1.000000,5.102684
-0.064330,-0.022273,0.010000,0.054349,-0.205277,1.000000,4.843592
0.081149,0.095725,0.010000,0.090985,-2.298290,1.000000,4.767933
0.061261,0.054403,0.010000,0.072646,-2.254214,1.000000,4.987493
0.116756,-0.007305,0.010000,0.075750,2.786082,1.000000,4.794379
-0.061968,-0.015600,0.010000,0.048907,0.130093,1.000000,4.920942
0.044624,-0.060260,0.010000,0.057794,2.131558,1.000000,5.168315
0.118265,0.054062,0.010000,0.086475,-2.936542,1.000000,4.788512
0.039534,0.117941,0.010000,0.050099,-1.939812,1.000000,4.863578
-0.114223,0.050558,0.010000,0.067526,-0.028206,1.000000,5.113959
-0.098075,0.089477,0.010000,0.062131,-0.481519,1.000000,4.902924
-0.008012,0.093279,0.010000,0.088118,-1.507804,1.000000,5.172113
0.022719,-0.095397,0.010000,0.091385,1.620094,1.000000,5.225681
0.065519,-0.005203,0.010000,0.055663,3.124005,1.000000,5.077901
-0.024490,0.013650,0.010000,0.026909,-1.250045,1.000000,5.069867
-0.086976,0.081492,0.010000,0.075696,-0.333866,1.000000,4.982451
-0.111398,-0.115910,0.010000,0.102332,0.629986,1.000000,5.104272
0.102777,-0.045100,0.010000,0.077729,2.869323,1.000000,4.887328
0.050194,0.002128,0.010000,0.034698,2.648909,1.000000,4.902540
0.084260,0.087575,0.010000,0.080945,-2.280393,1.000000,5.151004
-0.040792,-0.030039,0.010000,0.049102,0.767904,1.000000,4.947233
-0.046371,0.071198,0.010000,0.074814,-1.134313,1.000000,4.876393
-0.050618,-0.040961,0.010000,0.059085,1.002215,1.000000,5.156813
-0.084072,0.071434,0.010000,0.073759,-0.731504,1.000000,5.221712
0.056301,0.016996,0.010000,0.032365,3.039912,1.000000,5.196087
0.005680,-0.000286,0.010000,0.032363,-1.945986,1.000000,5.104641
0.111588,0.051767,0.010000,0.091616,-2.732612,1.000000,4.801567
0.089546,-0.116777,0.010000,0.114280,2.066578,1.000000,5.186219
0.103285,-0.037580,0.010000,0.067051,3.103781,1.000000,5.011608
0.012277,0.023392,0.010000,0.051855,-1.948978,1.000000,4.797209
0.007517,-0.043011,0.010000,0.047603,1.586119,1.000000,4.894225
0.057952,0.043058,0.010000,0.030672,-3.053975,1.000000,4.920821
-0.013188,-0.017378,0.010000,0.020909,1.073963,1.000000,5.193293
-0.112236,-0.064898,0.010000,0.111585,0.733394,1.000000,4.933780
0.114577,0.102325,0.010000,0.090710,-2.521923,1.000000,4.758636
0.022774,0.031676,0.010000,0.009570,-1.774816,1.000000,4.862413
0.015297,-0.115142,0.010000,0.066270,1.755201,1.000000,4.869515
-0.073266,0.093286,0.010000,0.080098,-0.956248,1.000000,5.108646
-0.013664,0.121633,0.010000,0.052460,-1.215734,1.000000,4.801046
-0.107188,0.085081,0.010000,0.106022,-0.849320,1.000000,4.814520
-0.018910,-0.088460,0.010000,0.049192,1.410604,1.000000,5.115613
-0.054065,-0.073352,0.010000,0.054376,0.991992,1.000000,4.767300
0.036146,0.041416,0.010000,0.027422,-2.483981,1.000000,4.852349
-0.104979,0.016905,0.010000,0.082738,0.051787,1.000000,5.160281
0.092437,0.035334,0.010000,0.066911,-2.776423,1.000000,4.776055
-0.065473,-0.117197,0.010000,0.081561,0.899163,1.000000,4.758298
-0.112551,-0.007296,0.010000,0.075825,0.269738,1.000000,5.162493
0.030682,0.038076,0.010000,0.016280,3.022275,1.000000,5.142375
-0.050969,-0.043038,0.010000,0.042795,0.203660,1.000000,5.181552
-0.120100,-0.065864,0.010000,0.072357,0.229181,1.000000,4.929998
0.078752,-0.056521,0.010000,0.086046,2.168044,1.000000,4.800161
0.091514,-0.032613,0.010000,0.072938,2.725034,1.000000,4.928500
-0.013409,0.096514,0.010000,0.037907,-1.001727,1.000000,4.844100
-0.095876,0.013506,0.010000,0.064880,-0.072061,1.000000,5.153281
0.118921,0.086115,0.010000,0.095756,-2.602954,1.000000,4.971998
0.017349,0.083247,0.010000,0.079210,-1.581193,1.000000,4.886569
-0.006852,0.053015,0.010000,0.011919,-1.660131,1.000000,4.904030
-0.085888,-0.092743,0.010000,0.104830,0.991360,1.000000,4.934933
0.045443,0.108688,0.010000,0.052670,-2.190457,1.000000,4.802802
0.037950,-0.108294,0.010000,0.085235,1.744126,1.000000,4.903093
0.026956,0.092203,0.010000,0.093916,-1.693548,1.000000,4.938638
-0.070675,-0.115758,0.010000,0.115096,1.074435,1.000000,4.960932
0.087435,0.019770,0.010000,0.052928,-2.850591,1.000000,4.789985
-0.124487,-0.096481,0.010000,0.082645,0.499166,1.000000,5.171458
0.086560,0.091011,0.010000,0.091686,-2.190838,1.000000,4.973010
0.062745,-0.082166,0.010000,0.056471,2.198773,1.000000,4.780315
0.068534,0.034366,0.010000,0.034099,-2.930056,1.000000,5.078528
-0.120516,-0.025242,0.010000,0.089721,0.385439,1.000000,4.923718
-0.066368,-0.096279,0.010000,0.096142,1.177453,1.000000,4.841999
0.081799,-0.077594,0.010000,0.053284,2.690532,1.000000,4.815103
-0.079571,-0.064279,0.010000,0.070523,0.642306,1.000000,4.889774
-0.087092,0.089635,0.010000,0.099142,-1.054913,1.000000,5.212608
0.015982,0.076823,0.010000,0.076203,-1.823950,1.000000,4.754534
-0.118131,0.094904,0.010000,0.099598,-0.747309,1.000000,4.980934
-0.099772,-0.097742,0.010000,0.099990,0.671055,1.000000,4.766585
-0.062314,-0.066034,0.010000,0.059451,0.608723,1.000000,5.247126
0.025895,0.114864,0.010000,0.105082,-1.782351,1.000000,5.087445
-0.022490,-0.101192,0.010000,0.050617,1.214795,1.000000,4.804304
0.063543,-0.113817,0.010000,0.099293,2.116888,1.000000,5.211160
-0.012460,-0.022142,0.010000,0.045934,1.376226,1.000000,4.894642
0.087199,-0.011567,0.010000,0.067290,2.777069,1.000000,4.848233
0.080966,0.076996,0.010000,0.055263,-2.511464,1.000000,5.120216
0.037714,-0.046306,0.010000,0.035667,2.920919,1.000000,5.090489
0.106714,-0.057945,0.010000,0.066851,2.816230,1.000000,4.905238
-0.120998,0.034291,0.010000,0.096550,-0.528801,1.000000,5.035884
-0.036162,-0.122400,0.010000,0.104797,1.311182,1.000000,5.019989
-0.081602,0.079568,0.010000,0.067254,-0.422702,1.000000,4.875491
-0.079172,-0.063341,0.010000,0.082113,0.767196,1.000000,5.238797
0.121188,0.121466,0.010000,0.103633,-2.641217,1.000000,4.760300
-0.020409,-0.051681,0.010000,0.033396,0.804424,1.000000,5.228961
-0.073890,-0.105266,0.010000,0.105270,0.975297,1.000000,4.788260
-0.047840,0.116627,0.010000,0.080344,-1.158152,1.000000,4.878968
0.066366,-0.116460,0.010000,0.114850,1.876786,1.000000,5.135120
0.046911,0.018262,0.010000,0.037153,2.542712,1.000000,5.161304
0.116720,0.044802,0.010000,0.081496,-2.566176,1.000000,4.975196
0.033801,0.085938,0.010000,0.068549,-2.037227,1.000000,5.165511
0.089878,0.028131,0.010000,0.067978,2.997611,1.000000,5.194012
0.098604,0.017259,0.010000,0.065073,2.992246,1.000000,4.786905
-0.065265,-0.100218,0.010000,0.060642,1.004947,1.000000,5.030059
0.089341,0.003625,0.010000,0.071882,-3.072626,1.000000,5.044695
0.029025,-0.101129,0.010000,0.099519,1.738005,1.000000,5.178257
-0.085909,0.076590,0.010000,0.070848,-0.704950,1.000000,4.981609
0.015069,0.004481,0.010000,0.023989,1.927629,1.000000,4.818777
0.079138,-0.011849,0.010000,0.058571,-2.790441,1.000000,4.937586
0.071025,-0.023655,0.010000,0.060011,3.118850,1.000000,4.806097
0.074824,-0.067732,0.010000,0.068492,2.480633,1.000000,4.881602
-0.033604,0.119360,0.010000,0.072810,-1.388049,1.000000,4.854622
0.053868,0.074999,0.010000,0.074513,-1.929249,1.000000,4.830858
-0.061635,-0.113237,0.010000,0.077819,0.913294,1.000000,4.891554
0.036428,-0.114942,0.010000,0.056536,2.134636,1.000000,5.169280
-0.098893,0.049975,0.010000,0.078116,-0.653495,1.000000,5.233290
0.036139,-0.084499,0.010000,0.033089,2.104126,1.000000,5.020813
-0.034322,-0.099638,0.010000,0.088839,1.183182,1.000000,4.900453
0.063595,-0.048130,0.010000,0.043583,-3.138757,1.000000,4.886552
0.022360,0.101294,0.010000,0.077559,-1.692749,1.000000,5.105866
-0.023131,0.001267,0.010000,0.029154,-0.620352,1.000000,5.035023
0.122662,-0.123244,0.010000,0.113502,2.454949,1.000000,4.767280
-0.013494,-0.098086,0.010000,0.060280,1.417271,1.000000,5.206426
-0.013894,-0.065296,0.010000,0.066656,1.253055,1.000000,4.899381
0.111715,0.112976,0.010000,0.108688,-2.235109,1.000000,4.804443
-0.075132,0.024599,0.010000,0.050367,-0.458683,1.000000,4.956503
-0.056145,0.051819,0.010000,0.031908,-0.194941,1.000000,4.763625
-0.035725,-0.098014,0.010000,0.062628,1.184603,1.000000,4.771735
0.123478,-0.104645,0.010000,0.080234,2.639940,1.000000,4.789283
-0.046674,0.093831,0.010000,0.084438,-1.063902,1.000000,5.233013
-0.105136,-0.115939,0.010000,0.104219,0.935027,1.000000,4.876016
0.049934,0.124684,0.010000,0.116544,-1.922146,1.000000,5.175815
-0.070509,0.021328,0.010000,0.060809,0.069385,1.000000,4.768039
0.018314,0.020121,0.010000,0.008487,1.771888,1.000000,4.857459
0.029246,-0.071401,0.010000,0.038263,1.924131,1.000000,4.971500
0.093953,0.039378,0.010000,0.070468,-2.510524,1.000000,5.209426
-0.036631,-0.003256,0.010000,0.026946,-0.776832,1.000000,4.992641
0.081689,-0.029922,0.010000,0.052115,-2.902932,1.000000,4.830529
0.045124,0.093192,0.010000,0.087095,-1.987005,1.000000,4.950297
-0.019448,-0.004779,0.010000,0.015602,0.136666,1.000000,5.030788
0.114002,-0.056727,0.010000,0.083245,2.770559,1.000000,4.764408
